FF_HH;PM2_5Max;PM2_5Min;PM2_5Avg;PM10_Max;PM10_Min;PM10_Avg;Nodo
2024-04-30 09:42:08;18;7,4;9,7;18;7,4;9,7;Nodo 8 
2024-04-30 09:57:57;11,9;5,8;7,4;11,9;5,8;7,4;Nodo 8 
2024-04-30 10:12:07;7,4;5,5;6,6;7,6;5,5;6,7;Nodo 8 
2024-04-30 10:27:59;7,7;6,4;7,1;7,7;6,4;7,1;Nodo 8 
2024-04-30 10:42:08;7;5,2;6,2;7;5,2;6,2;Nodo 8 
2024-04-30 10:57:59;8,3;5,4;7,2;8,3;5,4;7,2;Nodo 8 
2024-04-30 11:12:06;9,6;7,3;8,8;9,6;7,3;8,8;Nodo 8 
2024-04-30 11:27:58;10,2;7,8;9,3;10,2;7,8;9,3;Nodo 8 
2024-04-30 11:42:15;12,4;9,3;10,9;12,4;9,3;10,9;Nodo 8 
2024-04-30 11:57:57;12,2;9,7;10,9;12,2;9,7;10,9;Nodo 8 
2024-04-30 12:12:07;11,1;8,9;9,8;11,1;8,9;9,8;Nodo 8 
2024-04-30 12:27:56;10,7;8,6;9,3;10,7;8,6;9,3;Nodo 8 
2024-04-30 12:42:06;12,5;9,2;10,5;12,5;9,2;10,5;Nodo 8 
2024-04-30 12:57:58;12,1;9,5;11,1;12,1;9,5;11,1;Nodo 8 
2024-04-30 13:12:05;11,6;10,1;10,8;11,6;10,1;10,8;Nodo 8 
2024-04-30 13:27:57;14,3;9,8;11,6;14,3;9,8;11,6;Nodo 8 
2024-04-30 13:42:07;10,8;9,9;10,2;10,8;9,9;10,2;Nodo 8 
2024-04-30 13:57:56;10,9;9,4;10,3;10,9;9,4;10,3;Nodo 8 
2024-04-30 14:12:06;9,7;1,9;4,9;9,7;1,9;4,9;Nodo 8 
2024-04-30 14:27:58;9,5;3,4;5,3;9,5;3,4;5,3;Nodo 8 
2024-04-30 14:42:05;11,4;6,4;9,1;11,4;6,4;9,1;Nodo 8 
2024-04-30 14:57:57;935,1;3,5;208,8;935,1;3,5;208,8;Nodo 8 
2024-04-30 15:12:07;10,8;3,1;6,8;10,8;3,1;6,8;Nodo 8 
2024-04-30 15:27:55;555,7;6;99,2;555,7;6;99,2;Nodo 8 
2024-04-30 15:42:05;5,9;4;4,9;5,9;4;4,9;Nodo 8 
2024-04-30 15:57:54;27,6;7,6;18,1;27,6;7,6;18,1;Nodo 8 
2024-04-30 16:12:04;1000;35,7;1000;1000;35,7;1000;Nodo 8 
2024-04-30 16:27:57;93,8;8;39,8;93,8;8;39,8;Nodo 8 
2024-04-30 16:42:07;334,9;3,8;105,8;335,7;3,8;117,2;Nodo 8 
2024-04-30 16:57:55;48,4;3,7;10;48,4;3,7;10;Nodo 8 
2024-04-30 17:12:05;34,6;5,3;14,3;34,6;5,3;14,3;Nodo 8 
2024-04-30 17:27:54;188,1;19,7;78,2;188,1;19,7;78,2;Nodo 8 
2024-04-30 17:42:04;25,4;7,4;11,9;25,4;7,4;11,9;Nodo 8 
2024-04-30 17:57:56;271,2;8;63,1;271,2;8;63,1;Nodo 8 
2024-04-30 18:12:04;11,1;6,4;9,1;11,1;6,4;9,1;Nodo 8 
2024-04-30 18:27:55;10,9;7,7;8,7;10,9;7,7;8,7;Nodo 8 
2024-04-30 18:42:05;25,2;8,1;15,3;25,2;8,1;15,3;Nodo 8 
2024-04-30 18:57:54;145,7;15;44,9;145,7;15;44,9;Nodo 8 
2024-04-30 19:12:04;293,1;19,6;140,9;293,1;19,6;140,9;Nodo 8 
2024-04-30 19:27:56;372,4;27,1;158,4;372,4;27,1;158,4;Nodo 8 
2024-04-30 19:42:03;99,1;23,2;37,5;99,1;23,2;37,5;Nodo 8 
2024-04-30 19:57:55;31,7;24,4;27,3;31,7;24,4;27,3;Nodo 8 
2024-04-30 20:12:05;30,4;24,7;27,7;30,4;24,7;27,7;Nodo 8 
2024-04-30 20:27:54;35,8;17,2;27,2;35,8;17,2;27,2;Nodo 8 
2024-04-30 20:42:04;26,3;17,9;20,4;26,3;17,9;20,4;Nodo 8 
2024-04-30 20:57:53;44;17,1;31,2;44;17,1;31,2;Nodo 8 
2024-04-30 21:12:02;45,5;34,2;40,3;45,5;34,2;40,3;Nodo 8 
2024-04-30 21:27:55;66,7;22,5;33;66,7;22,5;33;Nodo 8 
2024-04-30 21:42:02;25,7;15,5;20,9;25,7;15,5;20,9;Nodo 8 
2024-04-30 21:57:54;29,9;14,6;24,8;29,9;14,6;24,8;Nodo 8 
2024-04-30 22:12:04;19,3;11,4;14,8;19,3;11,4;14,8;Nodo 8 
2024-04-30 22:27:52;28;12,6;17,3;28;12,6;17,3;Nodo 8 
2024-04-30 22:42:02;51,3;26,6;43,9;51,3;26,6;43,9;Nodo 8 
2024-04-30 22:57:55;56;46,6;51,1;56;46,6;51,1;Nodo 8 
2024-04-30 23:12:02;35,9;22;28,9;35,9;22;28,9;Nodo 8 
2024-04-30 23:27:53;24,6;10,3;14,8;24,6;10,3;14,8;Nodo 8 
2024-04-30 23:42:04;12,4;11;11,6;12,4;11;11,6;Nodo 8 
2024-04-30 23:57:53;39,2;21;31;39,2;21;31;Nodo 8 
2024-05-01 00:12:02;42,1;31,2;35,8;42,1;31,2;35,8;Nodo 8 
2024-05-01 00:27:55;37,4;20,4;30,3;37,4;20,4;30,3;Nodo 8 
2024-05-01 00:42:01;20,4;10,2;13,2;20,4;10,2;13,2;Nodo 8 
2024-05-01 00:57:53;10,5;5,7;7,9;10,5;5,7;7,9;Nodo 8 
2024-05-01 01:12:04;9,8;7,2;8,6;9,8;7,2;8,6;Nodo 8 
2024-05-01 01:27:52;11,7;9,7;10,9;11,7;9,7;10,9;Nodo 8 
2024-05-01 01:42:02;11,1;8,3;9,4;11,1;8,3;9,4;Nodo 8 
2024-05-01 01:57:51;9,9;8,3;8,9;9,9;8,3;8,9;Nodo 8 
2024-05-01 02:12:01;9,5;7,9;8,8;9,5;7,9;8,8;Nodo 8 
2024-05-01 02:27:53;9,5;6,6;7,9;9,5;6,6;7,9;Nodo 8 
2024-05-01 02:42:00;7,6;6,4;6,9;7,6;6,4;6,9;Nodo 8 
2024-05-01 02:57:52;9,8;7,2;8,8;9,8;7,2;8,8;Nodo 8 
2024-05-01 03:12:02;10,3;8,6;9,3;10,3;8,6;9,3;Nodo 8 
2024-05-01 03:27:51;11,1;8,9;9,7;11,1;8,9;9,7;Nodo 8 
2024-05-01 03:42:02;10,9;8,4;9,6;10,9;8,4;9,6;Nodo 8 
2024-05-01 03:57:53;10,3;7,7;8,8;10,3;7,7;8,8;Nodo 8 
2024-05-01 04:12:00;9,1;8,4;8,7;9,1;8,4;8,7;Nodo 8 
2024-05-01 04:27:52;10;8,9;9,4;10;8,9;9,4;Nodo 8 
2024-05-01 04:42:02;10,4;8,9;9,7;10,4;8,9;9,7;Nodo 8 
2024-05-01 04:57:52;11,7;8,7;9,8;11,7;8,7;9,8;Nodo 8 
2024-05-01 05:12:00;13,7;10,5;12,2;13,7;10,5;12,2;Nodo 8 
2024-05-01 05:27:52;13,4;9;10,7;13,4;9;10,7;Nodo 8 
2024-05-01 05:42:01;13,5;8,3;10,4;13,5;8,3;10,4;Nodo 8 
2024-05-01 05:57:50;11,9;9,7;11,1;11,9;9,7;11,1;Nodo 8 
2024-05-01 06:12:00;10,7;9,3;9,8;10,7;9,3;9,8;Nodo 8 
2024-05-01 06:27:52;16,5;11;12,8;21,2;11;13,4;Nodo 8 
2024-05-01 06:41:58;14,1;11,9;12,8;14,1;11,9;12,8;Nodo 8 
2024-05-01 06:57:51;12,6;8,9;10,3;12,6;8,9;10,3;Nodo 8 
2024-05-01 07:12:02;9,4;7,4;8,2;9,4;7,4;8,2;Nodo 8 
2024-05-01 07:27:50;50,7;7,8;13,5;50,7;7,8;13,5;Nodo 8 
2024-05-01 07:42:01;1000;14,2;722,7;1000;14,2;722,7;Nodo 8 
2024-05-01 07:57:49;283,7;25,4;97,7;283,8;25,4;97,7;Nodo 8 
2024-05-01 08:11:59;19,1;13,3;15,7;19,1;13,3;15,7;Nodo 8 
2024-05-01 08:27:51;20,5;15,4;17,5;20,5;15,4;17,5;Nodo 8 
2024-05-01 08:41:58;263,8;14,4;65,2;263,8;14,4;65,2;Nodo 8 
2024-05-01 08:57:50;61,7;15,3;22,7;61,7;15,3;22,7;Nodo 8 
2024-05-01 09:12:00;1000;14,3;204,2;1000;14,3;204,2;Nodo 8 
2024-05-01 09:27:49;1000;35,7;1000;1000;35,7;1000;Nodo 8 
2024-05-01 09:42:00;68,2;13,1;23;68,2;13,1;23;Nodo 8 
2024-05-01 09:57:51;16,3;12,8;14,4;16,3;12,8;14,4;Nodo 8 
2024-05-01 10:11:58;17,5;14,8;15,6;17,5;14,8;15,6;Nodo 8 
2024-05-01 10:27:50;18,8;14,3;16,1;18,8;14,3;16,1;Nodo 8 
2024-05-01 10:42:10;15,8;14,2;14,9;15,8;14,2;14,9;Nodo 8 
2024-05-01 10:57:49;15,8;14;15,1;15,8;14;15,1;Nodo 8 
2024-05-01 11:12:00;23,1;15,3;17,8;23,1;15,3;17,8;Nodo 8 
2024-05-01 11:27:48;18,1;14,5;15,2;18,1;14,5;15,2;Nodo 8 
2024-05-01 11:41:58;18,3;16;17;18,3;16;17;Nodo 8 
2024-05-01 11:57:50;17,7;14,6;15,9;17,7;14,6;16;Nodo 8 
2024-05-01 12:11:58;17,5;15,5;16,5;17,5;15,5;16,5;Nodo 8 
2024-05-01 12:27:50;16,4;13,4;14,6;16,4;13,4;14,6;Nodo 8 
2024-05-01 12:41:57;18,6;15,9;17,6;18,6;15,9;17,6;Nodo 8 
2024-05-01 12:57:49;20,2;17,6;18,7;20,2;17,6;18,7;Nodo 8 
2024-05-01 13:11:59;22,5;20,9;21,4;22,5;20,9;21,4;Nodo 8 
2024-05-01 13:27:48;23,4;20,8;22,1;23,4;20,8;22,1;Nodo 8 
2024-05-01 13:41:57;25,4;22,7;23,7;25,4;22,7;23,7;Nodo 8 
2024-05-01 13:57:50;29,8;26,8;27,9;29,8;26,8;27,9;Nodo 8 
2024-05-01 14:11:56;29,5;25,2;27,6;29,5;25,2;27,6;Nodo 8 
2024-05-01 14:27:49;40,1;26,9;30,2;40,1;26,9;30,2;Nodo 8 
2024-05-01 14:41:59;29,5;26,5;28,4;29,5;26,5;28,4;Nodo 8 
2024-05-01 14:57:48;32,4;27,7;29,4;32,4;27,7;29,4;Nodo 8 
2024-05-01 15:11:58;29,6;27,4;28,2;29,6;27,4;28,2;Nodo 8 
2024-05-01 15:27:46;29,1;26,6;27,6;29,1;26,6;27,6;Nodo 8 
2024-05-01 15:41:56;31,2;27,1;28;31,2;27,1;28;Nodo 8 
2024-05-01 15:57:49;29,6;27,1;28,2;29,6;27,1;28,2;Nodo 8 
2024-05-01 16:11:55;30,9;28,1;29,7;30,9;28,1;29,7;Nodo 8 
2024-05-01 16:27:47;30,3;28,2;29,6;30,3;28,2;29,6;Nodo 8 
2024-05-01 16:41:58;247,1;27,3;60,4;247,1;27,3;60,4;Nodo 8 
2024-05-01 16:57:46;1000;28,3;156,9;1000;28,3;156,9;Nodo 8 
2024-05-01 17:11:57;32,9;26,7;29,3;32,9;26,7;29,3;Nodo 8 
2024-05-01 17:27:49;29,8;21;25,6;29,8;21;25,6;Nodo 8 
2024-05-01 17:41:55;30;23,7;27;30;23,7;27;Nodo 8 
2024-05-01 17:57:47;37,4;25,8;31,2;37,4;25,8;31,2;Nodo 8 
2024-05-01 18:11:57;19,4;6,9;8,9;19,4;6,9;8,9;Nodo 8 
2024-05-01 18:27:46;7,3;4,3;5,6;7,3;4,3;5,6;Nodo 8 
2024-05-01 18:41:56;6,7;4,7;5,5;6,7;4,7;5,5;Nodo 8 
2024-05-01 18:57:45;5,7;3,7;4,7;5,7;3,7;4,7;Nodo 8 
2024-05-01 19:11:57;15,5;4,9;9,4;15,5;4,9;9,4;Nodo 8 
2024-05-01 19:27:46;204,8;30;121,4;205;30;121,9;Nodo 8 
2024-05-01 19:41:56;231,7;177,6;211;236;181,5;214,2;Nodo 8 
2024-05-01 19:57:45;1000;235,4;1000;1000;242,9;1000;Nodo 8 
2024-05-01 20:11:55;1000;1000;1000;1000;1000;1000;Nodo 8 
2024-05-01 20:27:48;1000;1000;1000;1000;1000;1000;Nodo 8 
2024-05-01 20:41:54;1000;1000;1000;1000;1000;1000;Nodo 8 
2024-05-01 20:57:46;1000;5,4;1000;1000;5,4;1000;Nodo 8 
2024-05-01 21:11:56;7,6;5,6;6,7;7,6;5,6;6,7;Nodo 8 
2024-05-01 21:27:45;9;6,4;7,6;9,3;6,4;7,6;Nodo 8 
2024-05-01 21:41:55;7,1;5,8;6,5;7,1;5,8;6,5;Nodo 8 
2024-05-01 21:57:44;8,9;5,9;7,4;8,9;5,9;7,4;Nodo 8 
2024-05-01 22:11:54;116,8;8,7;42,5;116,8;8,7;42,5;Nodo 8 
2024-05-01 22:27:46;189,2;10,3;43,4;189,2;10,3;43,4;Nodo 8 
2024-05-01 22:41:54;169,3;10,5;48;169,3;10,5;48;Nodo 8 
2024-05-01 22:57:45;183,5;10,5;39,9;183,5;10,5;39,9;Nodo 8 
2024-05-01 23:11:55;152,5;17,5;64,9;152,5;17,5;64,9;Nodo 8 
2024-05-01 23:27:44;94,3;15,5;40,4;94,3;15,5;40,4;Nodo 8 
2024-05-01 23:41:55;887,4;9,5;211,2;887,4;9,5;211,2;Nodo 8 
2024-05-01 23:57:46;12,6;8,2;10,1;12,6;8,2;10,1;Nodo 8 
2024-05-02 00:11:53;744;10,2;182;744;10,2;182;Nodo 8 
2024-05-02 00:27:45;12,4;9,3;10,4;12,4;9,3;10,4;Nodo 8 
2024-05-02 00:41:55;24,5;12,3;16,1;24,5;12,3;16,1;Nodo 8 
2024-05-02 00:57:44;42,4;27,4;32,7;42,4;27,4;32,7;Nodo 8 
2024-05-02 01:11:54;31,9;15,2;21,4;31,9;15,2;21,4;Nodo 8 
2024-05-02 01:27:43;38;16,6;25,7;38;16,6;25,7;Nodo 8 
2024-05-02 01:41:53;45;35,8;41,6;45;35,8;41,6;Nodo 8 
2024-05-02 01:57:45;64,1;22,2;42,8;64,1;22,2;42,8;Nodo 8 
2024-05-02 02:11:56;90,7;54,1;73,2;90,7;54,1;73,2;Nodo 8 
2024-05-02 02:27:44;80,2;61;69,9;80,2;61;69,9;Nodo 8 
2024-05-02 02:41:55;65,9;26,3;42,9;65,9;26,3;42,9;Nodo 8 
2024-05-02 02:57:42;35,6;22,5;26,8;35,6;22,5;26,8;Nodo 8 
2024-05-02 03:27:45;49,5;22,7;32,1;49,5;22,7;32,1;Nodo 8 
2024-05-02 03:41:51;79,8;40,7;61,2;79,8;40,7;61,2;Nodo 8 
2024-05-02 03:57:44;130,3;12;56;130,3;12;56;Nodo 8 
2024-05-02 04:11:54;95,4;67,6;81,2;95,4;67,6;81,2;Nodo 8 
2024-05-02 04:27:43;66,3;27,9;41,8;66,3;27,9;41,8;Nodo 8 
2024-05-02 04:41:53;38,6;16,1;24,6;38,6;16,1;24,6;Nodo 8 
2024-05-02 04:57:41;109,3;29;49,5;109,3;29;49,5;Nodo 8 
2024-05-02 05:11:50;204,8;82,9;128;204,8;82,9;128;Nodo 8 
2024-05-02 05:27:44;206,3;85,8;146,4;206,3;85,8;146,4;Nodo 8 
2024-05-02 05:41:50;418,3;157,9;241,6;418,3;157,9;241,6;Nodo 8 
2024-05-02 05:57:42;332,7;229,9;285,5;332,7;229,9;285,5;Nodo 8 
2024-05-02 06:11:52;232,7;156,6;198,7;232,7;156,6;198,7;Nodo 8 
2024-05-02 06:27:41;338,2;106;213,4;338,2;106;213,4;Nodo 8 
2024-05-02 06:41:51;242,6;107,5;187,6;242,6;107,5;187,6;Nodo 8 
2024-05-02 06:57:44;201,3;93,4;139,7;201,3;93,4;139,7;Nodo 8 
2024-05-02 07:11:50;308,6;140,4;242,3;308,6;140,4;242,5;Nodo 8 
2024-05-02 07:27:42;549,2;358,2;431,2;549,2;358,2;431,2;Nodo 8 
2024-05-02 07:41:51;639,7;502,1;566,6;639,7;502,1;566,6;Nodo 8 
2024-05-02 07:57:43;589,2;158,4;413,6;589,2;158,4;413,6;Nodo 8 
2024-05-02 08:11:49;319,7;87,5;192,7;319,7;87,5;192,7;Nodo 8 
2024-05-02 08:27:42;211,4;14,8;94,5;211,4;14,8;94,5;Nodo 8 
2024-05-02 08:41:52;17,1;13,8;15,9;17,1;13,8;15,9;Nodo 8 
2024-05-02 08:57:41;220,4;17,6;44,2;220,4;17,6;44,2;Nodo 8 
2024-05-02 09:11:51;200,4;29,7;80,9;200,4;29,7;80,9;Nodo 8 
2024-05-02 09:27:43;1000;28;222,3;1000;28;222,3;Nodo 8 
2024-05-02 09:41:49;1000;231,5;1000;1000;231,5;1000;Nodo 8 
2024-05-02 09:57:42;130,3;18,3;64,9;130,4;18,3;64,9;Nodo 8 
2024-05-02 10:11:52;879,7;14,8;238,2;885,8;14,8;239,1;Nodo 8 
2024-05-02 10:27:41;14,3;5,4;9,7;14,3;5,4;9,7;Nodo 8 
2024-05-02 10:41:50;18,4;10,3;13,1;18,4;10,3;13,1;Nodo 8 
2024-05-02 10:57:39;21,4;9,4;12;21,4;9,4;12;Nodo 8 
2024-05-02 11:11:49;12,4;8,3;10,2;12,4;8,3;10,2;Nodo 8 
2024-05-02 11:27:42;10,8;8,3;9,9;10,8;8,3;9,9;Nodo 8 
2024-05-02 11:41:48;60;8,5;16,9;60;8,5;16,9;Nodo 8 
2024-05-02 11:57:41;12,4;8,3;9,6;12,4;8,3;9,6;Nodo 8 
2024-05-02 12:11:51;11,4;9;9,9;11,4;9;9,9;Nodo 8 
2024-05-02 12:27:39;10,8;8,1;8,9;10,8;8,1;8,9;Nodo 8 
2024-05-02 12:41:50;9,9;7,6;8,5;9,9;7,6;8,5;Nodo 8 
2024-05-02 12:57:42;9;7,3;8;9;7,3;8;Nodo 8 
2024-05-02 13:11:48;9,5;7,9;8,7;9,5;7,9;8,7;Nodo 8 
2024-05-02 13:27:41;9,9;8,2;8,9;9,9;8,2;8,9;Nodo 8 
2024-05-02 13:41:51;244,4;9,3;43,9;244,4;9,3;43,9;Nodo 8 
2024-05-02 13:57:40;22,4;8,4;13,1;22,4;8,4;13,1;Nodo 8 
2024-05-02 14:11:50;13,3;10,2;11,7;13,3;10,2;11,7;Nodo 8 
2024-05-02 14:27:38;17,2;10,7;14,4;17,2;10,7;14,4;Nodo 8 
2024-05-02 14:41:48;71;2,1;17,4;71;2,1;17,4;Nodo 8 
2024-05-02 14:57:41;91,5;1,4;13,9;91,5;1,4;13,9;Nodo 8 
2024-05-02 15:11:47;2,5;0,8;1,4;2,5;0,8;1,4;Nodo 8 
2024-05-02 15:27:39;1,9;0,7;1;1,9;0,7;1;Nodo 8 
2024-05-02 15:41:49;2,1;1;1,6;2,1;1;1,6;Nodo 8 
2024-05-02 15:57:38;3,2;0,7;2;3,2;0,7;2;Nodo 8 
2024-05-02 16:11:49;1,4;0,9;1,1;1,4;1;1,1;Nodo 8 
2024-05-02 16:27:41;2,6;0,6;1,6;2,6;0,7;1,6;Nodo 8 
2024-05-02 16:41:47;3,2;0,4;2;3,2;0,4;2;Nodo 8 
2024-05-02 16:57:39;30,8;0,9;6,1;30,8;0,9;6,1;Nodo 8 
2024-05-02 17:11:49;3,1;1,8;2,3;3,1;1,9;2,4;Nodo 8 
2024-05-02 17:27:38;5,2;2,5;3,8;5,2;2,5;3,8;Nodo 8 
2024-05-02 17:41:48;1000;3,9;1000;1000;3,9;1000;Nodo 8 
2024-05-02 17:57:37;1000;6;410,6;1000;6;413,1;Nodo 8 
2024-05-02 18:11:47;61,3;8,2;22,3;61,3;8,2;22,3;Nodo 8 
2024-05-02 18:27:39;394,9;94,7;253,3;394,9;94,7;253,3;Nodo 8 
2024-05-02 18:41:46;459,4;6,5;126,1;459,4;6,5;126,1;Nodo 8 
2024-05-02 18:57:38;9;5,1;6,6;9;5,1;6,6;Nodo 8 
2024-05-02 19:11:48;6,3;4,4;5,2;6,3;4,4;5,2;Nodo 8 
2024-05-02 19:27:37;8,6;4,2;5,9;8,6;4,2;5,9;Nodo 8 
2024-05-02 19:41:47;6,6;3,8;5;6,6;3,8;5;Nodo 8 
2024-05-02 19:57:39;33,6;4,4;16;33,6;4,4;16;Nodo 8 
2024-05-02 20:11:46;45,2;4,3;11,6;45,2;4,3;11,6;Nodo 8 
2024-05-02 20:27:38;124;3,2;50,1;124;3,2;50,1;Nodo 8 
2024-05-02 20:41:49;9,3;3,4;4,7;9,3;3,4;4,7;Nodo 8 
2024-05-02 20:57:37;28,6;6,2;14,5;28,6;6,2;14,5;Nodo 8 
2024-05-02 21:11:47;6,8;3,9;4,9;6,8;3,9;4,9;Nodo 8 
2024-05-02 21:27:36;4,8;3,9;4,4;4,8;3,9;4,4;Nodo 8 
2024-05-02 21:41:46;4,4;3,2;3,7;4,8;3,2;3,7;Nodo 8 
2024-05-02 21:57:38;11,6;4,3;6,6;11,6;4,3;6,6;Nodo 8 
2024-05-02 22:11:44;5,5;4,4;4,9;5,5;4,4;4,9;Nodo 8 
2024-05-02 22:27:37;7;4,7;5,6;7;4,7;5,6;Nodo 8 
2024-05-02 22:41:47;10,8;5,1;7,4;10,8;5,3;7,5;Nodo 8 
2024-05-02 22:57:36;6,8;4,5;5,2;6,8;4,5;5,2;Nodo 8 
2024-05-02 23:11:46;6,2;5,2;5,6;6,2;5,2;5,6;Nodo 8 
2024-05-02 23:27:38;6,3;5,1;5,8;6,3;5,1;5,8;Nodo 8 
2024-05-02 23:41:45;7,2;5,9;6,5;7,2;5,9;6,5;Nodo 8 
2024-05-02 23:57:37;6,8;6,1;6,4;6,8;6,1;6,4;Nodo 8 
2024-05-03 00:11:48;6,7;5,4;6,2;6,7;5,4;6,2;Nodo 8 
2024-05-03 00:27:36;7,1;6,1;6,4;7,1;6,1;6,4;Nodo 8 
2024-05-03 00:41:46;24,4;7,7;16,5;24,4;7,7;16,5;Nodo 8 
2024-05-03 00:57:35;55,4;9,5;29,4;55,4;9,5;29,4;Nodo 8 
2024-05-03 01:11:44;202,1;23,5;77,3;202,1;23,5;77,3;Nodo 8 
2024-05-03 01:27:37;278;187,5;237,2;278;187,5;237,2;Nodo 8 
2024-05-03 01:41:43;381,8;236,9;307,5;381,8;236,9;307,5;Nodo 8 
2024-05-03 01:57:36;433,6;367,7;402;433,6;367,7;402;Nodo 8 
2024-05-03 02:11:46;413,5;242,6;327,4;413,5;242,6;327,4;Nodo 8 
2024-05-03 02:27:35;263,8;172,7;211,2;263,8;172,7;211,2;Nodo 8 
2024-05-03 02:41:45;270,1;172,5;220,2;270,1;172,5;220,2;Nodo 8 
2024-05-03 02:57:37;178,9;39,7;127,4;178,9;39,7;127,4;Nodo 8 
2024-05-03 03:11:44;53,5;14,6;35,9;53,5;14,6;35,9;Nodo 8 
2024-05-03 03:27:36;39,2;16,2;28,7;39,2;16,2;28,7;Nodo 8 
2024-05-03 03:41:46;31,4;9,5;20,7;31,4;9,5;20,7;Nodo 8 
2024-05-03 03:57:35;77,8;32,3;51,3;77,8;32,3;51,3;Nodo 8 
2024-05-03 04:11:44;63,4;11,6;31,9;63,4;11,6;31,9;Nodo 8 
2024-05-03 04:27:33;18,9;12,9;15,9;18,9;12,9;15,9;Nodo 8 
2024-05-03 04:41:43;175,1;27,6;76,6;175,1;27,6;76,6;Nodo 8 
2024-05-03 04:57:36;356;203,6;289,8;356;203,6;289,8;Nodo 8 
2024-05-03 05:11:42;401;361,2;372,6;401;361,2;372,6;Nodo 8 
2024-05-03 05:27:35;413;368,7;386;413;368,7;386;Nodo 8 
2024-05-03 05:41:44;307,5;156,7;241,7;307,5;156,7;241,7;Nodo 8 
2024-05-03 05:57:33;351,7;178,4;256,9;351,7;178,4;256,9;Nodo 8 
2024-05-03 06:11:43;441;339,1;405,4;441;339,1;405,4;Nodo 8 
2024-05-03 06:27:32;436,6;330,3;386,1;436,6;330,3;386,1;Nodo 8 
2024-05-03 06:41:42;419,9;339,4;387;419,9;339,4;387;Nodo 8 
2024-05-03 06:57:35;649,6;348,8;416,7;649,6;348,8;416,7;Nodo 8 
2024-05-03 07:11:41;437,9;355,1;398,5;437,9;355,1;398,5;Nodo 8 
2024-05-03 07:27:34;366,5;181;293,2;366,5;181;293,2;Nodo 8 
2024-05-03 07:41:43;113,3;6,5;34,6;113,3;6,5;34,6;Nodo 8 
2024-05-03 07:57:32;8,9;5,9;7,2;8,9;5,9;7,2;Nodo 8 
2024-05-03 08:11:43;12,7;7,5;9,9;12,7;7,5;9,9;Nodo 8 
2024-05-03 08:27:35;18,9;11,4;15,7;18,9;11,4;15,7;Nodo 8 
2024-05-03 08:41:41;30,1;21,1;24,7;30,1;21,1;24,7;Nodo 8 
2024-05-03 08:57:33;35,4;30;32,9;36,7;30;33,3;Nodo 8 
2024-05-03 09:11:44;38,5;30,9;35,5;39,4;31,1;35,9;Nodo 8 
2024-05-03 09:27:32;52;37,9;45,3;52;37,9;45,3;Nodo 8 
2024-05-03 09:41:42;70,3;49;56,2;70,3;49;56,2;Nodo 8 
2024-05-03 09:57:31;116,8;59,2;82,9;116,8;59,2;82,9;Nodo 8 
2024-05-03 10:11:41;53,4;29,8;39;53,4;29,8;39;Nodo 8 
2024-05-03 10:27:33;1000;27,8;778,4;1000;27,8;782,9;Nodo 8 
2024-05-03 10:41:41;1000;32;623,4;1000;32;628,4;Nodo 8 
2024-05-03 10:57:34;17,8;12,9;15,1;17,8;12,9;15,1;Nodo 8 
2024-05-03 11:11:40;14,6;10,2;12,7;14,6;10,2;12,7;Nodo 8 
2024-05-03 11:27:33;1000;11,1;268,9;1000;11,1;269;Nodo 8 
2024-05-03 11:41:43;1000;17,8;209,8;1000;17,8;209,9;Nodo 8 
2024-05-03 11:57:32;19,5;13,8;16,5;19,5;13,8;16,5;Nodo 8 
2024-05-03 12:27:30;19,8;18,1;19;19,8;18,1;19;Nodo 8 
2024-05-03 12:41:40;20,8;14;16,9;20,8;14;16,9;Nodo 8 
2024-05-03 12:57:33;18,3;13,5;15,9;18,3;13,5;15,9;Nodo 8 
2024-05-03 13:11:39;21,1;14,5;16,6;21,1;14,5;16,6;Nodo 8 
2024-05-03 13:27:32;34,3;17,8;21,4;34,3;17,8;21,4;Nodo 8 
2024-05-03 13:41:42;22,2;17;19,7;22,2;17;19,7;Nodo 8 
2024-05-03 13:57:30;26,4;20,3;22,4;26,4;20,3;22,4;Nodo 8 
2024-05-03 14:11:41;23,2;21,5;22,3;23,2;21,5;22,3;Nodo 8 
2024-05-03 14:27:33;81,4;20;33,4;81,4;20;33,4;Nodo 8 
2024-05-03 14:41:39;22,2;18,2;20;22,2;18,2;20;Nodo 8 
2024-05-03 14:57:32;20,8;18,6;19,9;20,8;18,6;19,9;Nodo 8 
2024-05-03 15:11:42;145,9;17,1;81,6;145,9;17,1;81,6;Nodo 8 
2024-05-03 15:27:31;17,4;14,2;15,4;17,4;14,2;15,4;Nodo 8 
2024-05-03 15:41:40;21,2;13,4;16,3;21,2;13,4;16,3;Nodo 8 
2024-05-03 15:57:28;21,4;13;17;21,4;13;17;Nodo 8 
2024-05-03 16:11:39;58,3;17;25,8;58,3;17;25,8;Nodo 8 
2024-05-03 16:27:32;19,1;16,8;18,2;19,1;16,8;18,2;Nodo 8 
2024-05-03 16:41:39;21,8;8,5;15,6;21,8;8,5;15,6;Nodo 8 
2024-05-03 16:57:31;17,3;10,5;13;17,3;10,5;13;Nodo 8 
2024-05-03 17:11:41;1000;17,7;350,5;1000;17,7;358,7;Nodo 8 
2024-05-03 17:27:29;1000;19,7;1000;1000;19,7;1000;Nodo 8 
